job_id,cand_id,lf_skill,lf_sem,lf_exp,lf_role,lf_loc,y_prob
JOB_38,CV_110,0,0,1,-1,-1,0.7760057395865282
JOB_38,CV_022,-1,0,1,-1,-1,0.7392104299313632
JOB_38,CV_054,1,1,1,-1,1,0.9917478125249066
JOB_38,CV_034,0,1,1,-1,-1,0.8089512745610968
JOB_38,CV_089,0,1,1,-1,-1,0.8089512745610968
JOB_38,CV_012,0,1,1,-1,-1,0.8089512745610968
JOB_38,CV_050,-1,1,1,-1,-1,0.7760057395865282
JOB_38,CV_024,1,1,1,-1,-1,0.838062317751627
JOB_38,CV_095,-1,-1,1,-1,-1,0.6987174891528171
JOB_38,CV_045,0,1,1,-1,-1,0.8089512745610968
JOB_39,CV_009,1,1,1,0,-1,0.875207551880179
JOB_39,CV_084,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_116,1,1,1,0,-1,0.875207551880179
JOB_39,CV_085,-1,0,1,0,-1,0.793441644914104
JOB_39,CV_033,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_078,-1,1,1,0,1,0.9909111581409155
JOB_39,CV_046,0,0,1,-1,-1,0.7760057395865282
JOB_39,CV_115,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_019,0,1,1,0,1,0.9925513658320195
JOB_39,CV_049,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_061,-1,0,1,1,1,0.9921099818949954
JOB_39,CV_015,-1,1,1,-1,-1,0.7760057395865282
JOB_39,CV_118,0,0,1,0,1,0.9909111581409155
JOB_39,CV_055,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_012,-1,1,1,0,-1,0.8244029762987993
JOB_39,CV_003,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_070,1,1,1,0,1,0.9938973981992373
JOB_39,CV_050,0,0,1,1,-1,0.8687323344441251
JOB_39,CV_006,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_112,1,1,1,0,-1,0.875207551880179
JOB_39,CV_072,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_114,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_007,-1,1,1,0,-1,0.8244029762987993
JOB_39,CV_105,1,1,1,1,-1,0.9081404248468237
JOB_39,CV_075,1,1,1,0,-1,0.875207551880179
JOB_39,CV_074,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_107,-1,0,1,0,-1,0.793441644914104
JOB_39,CV_077,0,0,1,-1,1,0.9877226901975171
JOB_39,CV_097,-1,1,1,0,-1,0.8244029762987993
JOB_39,CV_018,-1,0,1,0,1,0.9889138067848836
JOB_39,CV_060,0,1,1,-1,1,0.9899324551676333
JOB_39,CV_013,1,0,1,1,-1,0.8899731895162262
JOB_39,CV_056,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_032,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_089,-1,1,1,0,-1,0.8244029762987993
JOB_39,CV_082,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_087,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_071,1,0,1,-1,-1,0.8089512745610968
JOB_39,CV_094,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_092,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_100,0,1,1,0,1,0.9925513658320195
JOB_39,CV_110,-1,0,1,0,-1,0.793441644914104
JOB_39,CV_069,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_004,0,1,1,0,1,0.9925513658320195
JOB_39,CV_029,-1,1,1,0,-1,0.8244029762987993
JOB_39,CV_022,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_099,1,0,1,0,1,0.9925513658320195
JOB_39,CV_096,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_083,-1,0,1,0,-1,0.793441644914104
JOB_39,CV_053,-1,1,1,-1,1,0.9877226901975171
JOB_39,CV_038,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_109,0,-1,1,-1,-1,0.7392104299313632
JOB_39,CV_002,0,1,1,0,1,0.9925513658320195
JOB_39,CV_051,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_039,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_016,1,1,1,0,-1,0.875207551880179
JOB_39,CV_104,0,0,1,0,-1,0.8244029762987993
JOB_39,CV_027,1,1,1,0,-1,0.875207551880179
JOB_39,CV_035,0,1,1,0,1,0.9925513658320195
JOB_39,CV_043,-1,0,1,1,-1,0.8441091699732922
JOB_39,CV_054,0,1,1,0,1,0.9925513658320195
JOB_39,CV_005,0,0,1,0,1,0.9909111581409155
JOB_39,CV_058,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_113,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_026,1,0,1,0,1,0.9925513658320195
JOB_39,CV_117,1,0,1,0,-1,0.8515915098330731
JOB_39,CV_088,0,1,1,-1,-1,0.8089512745610968
JOB_39,CV_020,0,1,1,0,-1,0.8515915098330731
JOB_39,CV_080,0,1,1,-1,-1,0.8089512745610968
JOB_39,CV_008,1,1,1,0,-1,0.875207551880179
JOB_40,CV_009,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_103,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_082,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_086,0,0,1,1,1,0.9935352566336874
JOB_40,CV_107,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_114,1,0,1,0,-1,0.8515915098330731
JOB_40,CV_106,-1,1,1,1,1,0.9935352566336874
JOB_40,CV_110,0,-1,1,1,-1,0.8441091699732922
JOB_40,CV_068,1,0,1,-1,1,0.9899324551676333
JOB_40,CV_095,0,-1,1,0,-1,0.793441644914104
JOB_40,CV_012,0,1,1,1,-1,0.8899731895162262
JOB_40,CV_047,1,-1,1,-1,-1,0.7760057395865282
JOB_40,CV_081,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_091,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_050,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_061,-1,0,1,1,1,0.9921099818949954
JOB_40,CV_064,0,1,1,1,1,0.9947044400573793
JOB_40,CV_096,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_080,0,0,1,-1,-1,0.7760057395865282
JOB_40,CV_003,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_085,0,-1,1,1,-1,0.8441091699732922
JOB_40,CV_074,0,0,1,0,-1,0.8244029762987993
JOB_40,CV_102,0,1,1,-1,-1,0.8089512745610968
JOB_40,CV_001,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_043,-1,-1,1,1,-1,0.8158462909997302
JOB_40,CV_063,1,0,1,1,1,0.9947044400573793
JOB_40,CV_059,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_055,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_033,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_032,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_004,0,0,1,1,1,0.9935352566336874
JOB_40,CV_048,0,-1,1,0,-1,0.793441644914104
JOB_40,CV_097,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_014,0,-1,1,0,1,0.9889138067848836
JOB_40,CV_105,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_111,-1,-1,1,1,-1,0.8158462909997302
JOB_40,CV_022,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_056,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_067,-1,1,1,1,-1,0.8687323344441251
JOB_40,CV_038,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_072,0,-1,1,1,-1,0.8441091699732922
JOB_40,CV_117,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_101,-1,-1,1,1,1,0.9903735230222465
JOB_40,CV_088,1,0,1,-1,-1,0.8089512745610968
JOB_40,CV_027,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_029,0,1,1,1,-1,0.8899731895162262
JOB_40,CV_018,-1,-1,1,1,1,0.9903735230222465
JOB_40,CV_021,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_041,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_112,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_007,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_104,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_116,1,1,1,1,-1,0.9081404248468237
JOB_40,CV_077,0,0,1,-1,1,0.9877226901975171
JOB_40,CV_036,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_066,1,-1,1,1,-1,0.8687323344441251
JOB_40,CV_073,1,0,1,1,1,0.9947044400573793
JOB_40,CV_017,0,-1,1,-1,-1,0.7392104299313632
JOB_40,CV_051,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_108,1,-1,1,1,1,0.9935352566336874
JOB_40,CV_071,1,0,1,-1,-1,0.8089512745610968
JOB_40,CV_092,1,-1,1,1,-1,0.8687323344441251
JOB_40,CV_094,0,1,1,1,-1,0.8899731895162262
JOB_40,CV_075,-1,0,1,1,-1,0.8441091699732922
JOB_40,CV_062,1,0,1,1,-1,0.8899731895162262
JOB_40,CV_023,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_057,0,-1,1,1,-1,0.8441091699732922
JOB_40,CV_035,0,0,1,1,1,0.9935352566336874
JOB_40,CV_076,0,0,1,1,-1,0.8687323344441251
JOB_40,CV_100,-1,-1,1,1,1,0.9903735230222465
JOB_41,CV_090,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_107,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_015,1,1,1,1,-1,0.9081404248468237
JOB_41,CV_069,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_054,0,0,1,1,-1,0.8687323344441251
JOB_41,CV_034,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_035,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_030,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_037,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_012,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_075,-1,-1,1,-1,-1,0.6987174891528171
JOB_41,CV_025,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_045,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_118,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_013,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_093,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_065,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_020,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_014,0,-1,1,1,-1,0.8441091699732922
JOB_41,CV_092,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_113,1,1,1,-1,-1,0.838062317751627
JOB_41,CV_064,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_111,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_023,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_048,0,-1,1,1,-1,0.8441091699732922
JOB_41,CV_059,0,1,1,1,-1,0.8899731895162262
JOB_41,CV_109,-1,-1,1,1,-1,0.8158462909997302
JOB_41,CV_078,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_041,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_050,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_016,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_004,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_072,-1,0,1,1,-1,0.8441091699732922
JOB_41,CV_056,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_000,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_074,1,1,1,-1,-1,0.838062317751627
JOB_41,CV_031,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_089,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_055,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_080,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_063,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_007,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_088,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_071,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_100,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_051,1,1,1,-1,-1,0.838062317751627
JOB_41,CV_049,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_046,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_085,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_058,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_098,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_028,-1,0,1,-1,-1,0.7392104299313632
JOB_41,CV_043,1,1,1,-1,-1,0.838062317751627
JOB_41,CV_116,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_042,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_005,0,0,1,1,-1,0.8687323344441251
JOB_41,CV_053,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_011,1,1,1,1,-1,0.9081404248468237
JOB_41,CV_001,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_083,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_095,-1,-1,1,-1,-1,0.6987174891528171
JOB_41,CV_017,1,0,1,-1,-1,0.8089512745610968
JOB_41,CV_096,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_119,-1,1,1,-1,-1,0.7760057395865282
JOB_41,CV_002,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_021,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_029,0,0,1,-1,-1,0.7760057395865282
JOB_41,CV_009,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_032,0,1,1,-1,-1,0.8089512745610968
JOB_41,CV_112,1,0,1,-1,-1,0.8089512745610968
JOB_42,CV_049,-1,1,1,1,-1,0.8687323344441251
JOB_42,CV_110,0,0,1,1,1,0.9935352566336874
JOB_42,CV_086,-1,1,1,1,-1,0.8687323344441251
JOB_42,CV_119,0,0,1,-1,-1,0.7760057395865282
JOB_42,CV_035,0,0,1,1,-1,0.8687323344441251
JOB_42,CV_045,0,1,1,1,1,0.9947044400573793
JOB_42,CV_109,-1,-1,1,-1,-1,0.6987174891528171
JOB_42,CV_077,-1,0,1,-1,-1,0.7392104299313632
JOB_42,CV_060,0,0,1,-1,-1,0.7760057395865282
JOB_42,CV_029,1,0,1,0,1,0.9925513658320195
JOB_42,CV_003,0,0,1,1,1,0.9935352566336874
JOB_42,CV_000,0,0,1,0,-1,0.8244029762987993
JOB_42,CV_065,0,0,1,-1,1,0.9877226901975171
JOB_42,CV_014,1,-1,1,0,-1,0.8244029762987993
JOB_42,CV_082,0,0,1,1,-1,0.8687323344441251
JOB_42,CV_020,0,1,1,1,1,0.9947044400573793
JOB_42,CV_116,-1,0,1,1,1,0.9921099818949954
JOB_42,CV_093,1,1,1,1,-1,0.9081404248468237
JOB_42,CV_055,-1,0,1,1,1,0.9921099818949954
JOB_42,CV_039,0,0,1,1,-1,0.8687323344441251
JOB_42,CV_111,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_054,-1,0,1,0,-1,0.793441644914104
JOB_42,CV_076,1,0,1,1,-1,0.8899731895162262
JOB_42,CV_001,-1,0,1,0,1,0.9889138067848836
JOB_42,CV_056,-1,0,1,0,1,0.9889138067848836
JOB_42,CV_078,0,1,1,1,-1,0.8899731895162262
JOB_42,CV_002,-1,1,1,0,-1,0.8244029762987993
JOB_42,CV_062,-1,1,1,1,1,0.9935352566336874
JOB_42,CV_044,1,1,1,1,-1,0.9081404248468237
JOB_42,CV_067,1,0,1,1,-1,0.8899731895162262
JOB_42,CV_023,1,1,1,1,-1,0.9081404248468237
JOB_42,CV_073,1,1,1,1,-1,0.9081404248468237
JOB_42,CV_048,0,-1,1,0,1,0.9889138067848836
JOB_42,CV_006,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_040,1,0,1,1,-1,0.8899731895162262
JOB_42,CV_057,1,0,1,1,1,0.9947044400573793
JOB_42,CV_097,1,0,1,1,1,0.9947044400573793
JOB_42,CV_010,0,-1,1,1,1,0.9921099818949954
JOB_42,CV_033,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_103,1,0,1,1,-1,0.8899731895162262
JOB_42,CV_074,1,0,1,0,1,0.9925513658320195
JOB_42,CV_013,1,0,1,1,1,0.9947044400573793
JOB_42,CV_050,-1,0,1,0,-1,0.793441644914104
JOB_42,CV_112,-1,1,1,1,-1,0.8687323344441251
JOB_42,CV_058,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_064,1,0,1,0,-1,0.8515915098330731
JOB_42,CV_028,-1,0,1,0,-1,0.793441644914104
JOB_42,CV_008,-1,1,1,1,-1,0.8687323344441251
JOB_42,CV_091,1,0,1,0,1,0.9925513658320195
JOB_42,CV_117,-1,0,1,0,-1,0.793441644914104
JOB_42,CV_089,1,1,1,1,-1,0.9081404248468237
JOB_42,CV_069,0,1,1,1,-1,0.8899731895162262
JOB_42,CV_115,1,0,1,1,-1,0.8899731895162262
JOB_42,CV_081,0,1,1,1,1,0.9947044400573793
JOB_42,CV_071,1,0,1,-1,-1,0.8089512745610968
JOB_42,CV_009,1,0,1,0,1,0.9925513658320195
JOB_42,CV_068,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_096,-1,0,1,1,1,0.9921099818949954
JOB_42,CV_021,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_099,0,0,1,0,-1,0.8244029762987993
JOB_42,CV_025,1,0,1,0,1,0.9925513658320195
JOB_42,CV_031,0,1,1,0,1,0.9925513658320195
JOB_42,CV_024,0,0,1,0,-1,0.8244029762987993
JOB_42,CV_084,-1,-1,1,0,-1,0.7586195969184619
JOB_42,CV_113,1,-1,1,0,1,0.9909111581409155
JOB_42,CV_105,1,1,1,0,-1,0.875207551880179
JOB_42,CV_118,0,1,1,1,-1,0.8899731895162262
JOB_42,CV_034,0,1,1,0,1,0.9925513658320195
JOB_42,CV_114,-1,0,1,1,-1,0.8441091699732922
JOB_42,CV_005,0,-1,1,0,-1,0.793441644914104
JOB_43,CV_082,1,0,1,1,-1,0.8899731895162262
JOB_43,CV_107,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_006,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_040,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_069,-1,0,1,1,-1,0.8441091699732922
JOB_43,CV_115,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_105,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_095,-1,-1,1,1,-1,0.8158462909997302
JOB_43,CV_078,0,1,1,1,1,0.9947044400573793
JOB_43,CV_088,0,1,1,-1,-1,0.8089512745610968
JOB_43,CV_102,-1,0,1,-1,-1,0.7392104299313632
JOB_43,CV_036,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_057,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_067,-1,0,1,1,-1,0.8441091699732922
JOB_43,CV_044,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_060,0,0,1,-1,1,0.9877226901975171
JOB_43,CV_053,0,0,1,-1,1,0.9877226901975171
JOB_43,CV_074,-1,0,1,1,-1,0.8441091699732922
JOB_43,CV_070,1,0,1,1,1,0.9947044400573793
JOB_43,CV_072,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_014,-1,-1,1,1,1,0.9903735230222465
JOB_43,CV_008,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_068,0,0,1,1,1,0.9935352566336874
JOB_43,CV_117,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_031,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_000,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_087,-1,1,1,1,-1,0.8687323344441251
JOB_43,CV_108,-1,0,1,1,1,0.9921099818949954
JOB_43,CV_062,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_098,0,0,1,1,1,0.9935352566336874
JOB_43,CV_063,0,0,1,1,1,0.9935352566336874
JOB_43,CV_061,1,1,1,1,1,0.9956630934198999
JOB_43,CV_041,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_049,1,0,1,1,-1,0.8899731895162262
JOB_43,CV_058,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_086,-1,0,1,1,1,0.9921099818949954
JOB_43,CV_037,1,0,1,-1,-1,0.8089512745610968
JOB_43,CV_116,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_033,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_119,0,0,1,-1,-1,0.7760057395865282
JOB_43,CV_019,0,1,1,1,1,0.9947044400573793
JOB_43,CV_022,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_103,-1,1,1,1,-1,0.8687323344441251
JOB_43,CV_039,1,0,1,1,-1,0.8899731895162262
JOB_43,CV_094,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_042,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_073,0,0,1,1,1,0.9935352566336874
JOB_43,CV_043,1,0,1,1,-1,0.8899731895162262
JOB_43,CV_027,-1,0,1,1,-1,0.8441091699732922
JOB_43,CV_011,0,0,1,-1,-1,0.7760057395865282
JOB_43,CV_059,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_047,0,-1,1,1,-1,0.8441091699732922
JOB_43,CV_034,-1,0,1,1,-1,0.8441091699732922
JOB_43,CV_029,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_048,0,0,1,0,-1,0.8244029762987993
JOB_43,CV_050,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_046,0,0,1,-1,-1,0.7760057395865282
JOB_43,CV_071,0,0,1,-1,-1,0.7760057395865282
JOB_43,CV_023,-1,1,1,1,-1,0.8687323344441251
JOB_43,CV_079,1,0,1,1,-1,0.8899731895162262
JOB_43,CV_056,1,1,1,1,-1,0.9081404248468237
JOB_43,CV_026,0,0,1,1,1,0.9935352566336874
JOB_43,CV_106,0,1,1,1,1,0.9947044400573793
JOB_43,CV_109,0,-1,1,-1,-1,0.7392104299313632
JOB_43,CV_089,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_080,0,0,1,-1,-1,0.7760057395865282
JOB_43,CV_012,0,1,1,1,-1,0.8899731895162262
JOB_43,CV_084,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_021,0,0,1,1,-1,0.8687323344441251
JOB_43,CV_065,0,1,1,-1,-1,0.8089512745610968
JOB_44,CV_066,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_037,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_016,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_002,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_088,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_055,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_010,0,-1,1,-1,1,0.9850352274079028
JOB_44,CV_073,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_050,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_118,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_074,0,0,1,-1,1,0.9877226901975171
JOB_44,CV_081,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_001,0,0,1,-1,1,0.9877226901975171
JOB_44,CV_012,-1,1,1,-1,1,0.9877226901975171
JOB_44,CV_049,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_064,-1,1,1,-1,-1,0.7760057395865282
JOB_44,CV_035,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_031,-1,1,1,-1,1,0.9877226901975171
JOB_44,CV_043,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_011,0,-1,1,-1,1,0.9850352274079028
JOB_44,CV_094,1,1,1,-1,1,0.9917478125249066
JOB_44,CV_096,0,-1,1,-1,1,0.9850352274079028
JOB_44,CV_084,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_087,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_117,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_007,1,-1,1,-1,1,0.9877226901975171
JOB_44,CV_116,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_054,-1,1,1,-1,-1,0.7760057395865282
JOB_44,CV_097,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_069,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_013,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_025,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_028,1,-1,1,-1,-1,0.7760057395865282
JOB_44,CV_058,1,1,1,-1,-1,0.838062317751627
JOB_44,CV_030,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_103,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_101,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_053,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_112,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_093,-1,1,1,-1,-1,0.7760057395865282
JOB_44,CV_106,1,1,1,-1,-1,0.838062317751627
JOB_44,CV_026,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_024,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_045,0,0,1,-1,1,0.9877226901975171
JOB_44,CV_115,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_022,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_110,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_104,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_040,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_004,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_078,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_014,0,-1,1,-1,-1,0.7392104299313632
JOB_44,CV_046,0,-1,1,-1,1,0.9850352274079028
JOB_44,CV_062,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_020,1,0,1,-1,1,0.9899324551676333
JOB_44,CV_041,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_086,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_009,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_095,-1,-1,1,-1,1,0.9817703452181514
JOB_44,CV_056,1,-1,1,1,1,0.9935352566336874
JOB_44,CV_034,-1,0,1,-1,1,0.9850352274079028
JOB_44,CV_027,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_100,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_018,0,0,1,-1,-1,0.7760057395865282
JOB_44,CV_057,-1,-1,1,-1,1,0.9817703452181514
JOB_44,CV_077,-1,0,1,-1,-1,0.7392104299313632
JOB_44,CV_091,1,-1,1,-1,1,0.9877226901975171
JOB_44,CV_076,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_098,1,0,1,-1,-1,0.8089512745610968
JOB_44,CV_089,0,1,1,-1,-1,0.8089512745610968
JOB_45,CV_063,0,0,1,1,1,0.9935352566336874
JOB_45,CV_052,1,-1,1,-1,1,0.9877226901975171
JOB_45,CV_097,0,0,1,1,-1,0.8687323344441251
JOB_45,CV_116,0,-1,1,1,-1,0.8441091699732922
JOB_45,CV_000,-1,0,1,0,-1,0.793441644914104
JOB_45,CV_006,-1,0,1,1,-1,0.8441091699732922
JOB_45,CV_094,0,-1,1,1,-1,0.8441091699732922
JOB_45,CV_026,-1,-1,1,1,1,0.9903735230222465
JOB_45,CV_083,0,-1,1,1,-1,0.8441091699732922
JOB_45,CV_098,0,-1,1,1,1,0.9921099818949954
JOB_45,CV_038,1,-1,1,1,-1,0.8687323344441251
JOB_45,CV_032,0,0,1,1,-1,0.8687323344441251
JOB_45,CV_100,0,-1,1,0,1,0.9889138067848836
